Дата,UserID,Продукт,Количество,Цена
2024-04-02,716,Tablet,10,18725.6
2024-04-27,2532,Headphones,5,201482.12
2024-05-27,4258,Laptop,8,73799.31
2024-06-13,2598,Smartphone,5,239959.55
2024-08-16,1943,Laptop,4,287048.38
2024-08-16,3574,Smartphone,5,207284.9
2024-09-16,2002,Smartphone,9,176021.9
2024-10-10,995,Headphones,9,32403.11
2023-12-20,4540,Headphones,11,258677.1
2024-10-20,4487,Laptop,10,81526.98
2024-05-18,815,Smartphone,9,101872.36
2024-01-19,1663,Laptop,7,134933.95
2024-03-31,3612,Headphones,10,17701.37
2023-12-01,823,Headphones,8,179314.98
2024-01-01,3711,Smartwatch,7,151605.84
2024-03-29,3096,Smartphone,9,241117.81
2024-07-27,3496,Tablet,9,53625.89
2024-02-27,1606,Laptop,9,20519.48
2024-05-24,4721,Smartphone,8,119067.58
2024-08-09,1574,Laptop,6,130337.78
2024-03-08,4699,Smartphone,8,208739.34
2024-07-11,4737,Headphones,8,168113.98
2024-10-03,4652,Smartphone,6,175238.77
2024-06-20,3749,Laptop,9,280682.97
2024-06-25,490,Headphones,10,188664.5
2024-02-26,856,Tablet,11,117487.04
2024-01-07,4951,Laptop,1,293310.66
2023-11-25,4549,Headphones,5,191447.8
2024-03-01,4414,Tablet,5,198813.02
2024-02-07,539,Smartwatch,4,252582.84
2024-03-11,4575,Smartwatch,3,75684.72
2023-11-26,1400,Tablet,7,133666.31
2024-06-10,3953,Smartphone,10,18117.29
2024-01-18,2667,Smartphone,3,100954.32
2024-09-03,2393,Smartwatch,10,149654.94
2024-02-22,479,Headphones,8,296406.94
2024-07-06,4890,Smartphone,3,187352.62
2024-09-20,3195,Smartphone,1,107157.23
2023-12-29,1419,Headphones,4,266878.4
2024-06-14,180,Laptop,9,78599.76
2024-03-01,4683,Laptop,6,64858.49
2024-08-31,3684,Smartwatch,5,137520.42
2024-01-19,1860,Smartphone,3,243927.11
2024-09-21,1411,Tablet,8,104441.77
2023-12-31,2021,Headphones,10,274907.7
2024-02-27,3246,Headphones,8,86457.22
2024-06-25,2033,Smartphone,10,42367.34
2024-10-03,2796,Smartwatch,1,136828.84
2024-07-18,2672,Laptop,5,86533.63
2024-09-14,4899,Smartphone,11,267068.8
2023-11-19,1796,Tablet,8,287180.75
2024-04-26,203,Smartwatch,9,161095.9
2024-01-31,4745,Tablet,5,133777.53
2024-09-26,861,Headphones,9,67229.33
2024-03-16,4643,Tablet,7,54999.32
2024-09-13,369,Laptop,7,189061.77
2024-08-20,1113,Smartphone,4,167532.17
2024-01-17,226,Laptop,7,248724.2
2024-05-27,2021,Laptop,10,130214.56
2024-04-30,2372,Headphones,9,136317.73
2023-11-09,1923,Laptop,7,143550.3
2024-06-13,2206,Headphones,7,107864.45
2024-04-15,4995,Headphones,11,286211.72
2024-02-18,1843,Headphones,11,125665.16
2024-04-24,1993,Headphones,2,67569.98
2023-12-05,24,Tablet,9,214850.89
2024-01-13,4822,Smartwatch,6,232636.38
2023-12-02,4737,Laptop,7,165524.81
2024-10-08,1058,Tablet,7,62567.43
2024-02-26,158,Headphones,6,142419.3
2024-02-08,1728,Laptop,1,159576.95
2024-02-20,3261,Laptop,4,215425.78
2024-06-28,3123,Laptop,5,288721.1
2024-05-20,3289,Tablet,2,51592.97
2023-11-05,3898,Tablet,9,198561.55
2024-01-29,2150,Smartphone,11,88602.57
2024-03-15,4871,Laptop,3,31394.28
2024-03-18,4429,Headphones,1,154432.45
2023-10-26,511,Laptop,11,92333.77
2023-12-02,4301,Tablet,3,144415.6
2024-09-17,4034,Laptop,11,96344.07
2024-04-29,2279,Laptop,1,206621.27
2024-09-16,902,Smartwatch,7,290177.1
2024-05-22,185,Headphones,8,135747.31
2024-08-17,912,Smartwatch,3,236766.9
2024-10-06,2528,Smartwatch,3,212539.3
2024-08-01,3298,Headphones,4,17049.88
2023-12-09,1043,Tablet,5,104138.97
2024-02-17,1348,Smartwatch,2,284567.53
2024-06-28,2139,Laptop,5,170155.4
2024-10-11,2885,Tablet,10,182009.98
2024-01-08,585,Smartphone,9,99615.61
2024-10-08,2554,Smartwatch,6,97537.86
2024-01-31,2090,Tablet,2,263155.3
2024-10-15,3249,Smartphone,9,254651.11
2023-12-27,726,Laptop,9,65269.41
2023-11-13,3978,Smartphone,1,184909.55
2024-02-24,2658,Smartwatch,11,282716.72
2024-09-08,2554,Headphones,4,248903.97
2024-04-18,507,Headphones,9,198311.05
2024-10-05,1117,Smartwatch,9,131212.66
2024-07-11,1678,Headphones,2,127546.3
2024-10-17,4023,Smartphone,7,104710.25
2024-07-09,1066,Smartwatch,2,175360.73
2024-07-25,3281,Laptop,2,20164.33
2024-05-16,1011,Tablet,9,74957.48
2024-07-30,2021,Headphones,2,79147.78
2023-12-13,3118,Headphones,11,10132.14
2024-07-08,4228,Headphones,5,260066.02
2024-04-26,1893,Smartphone,9,288517.97
2024-03-01,506,Smartphone,4,120778.11
2023-11-12,1449,Smartwatch,3,298641.0
2024-02-13,4879,Smartwatch,8,250787.94
2023-12-20,1868,Laptop,10,133034.2
2024-07-23,3652,Smartphone,4,77795.29
2024-08-21,3000,Headphones,2,16057.97
2024-04-30,2236,Smartwatch,5,31747.48
2024-04-11,4998,Tablet,1,190289.45
2024-04-17,2849,Smartwatch,5,36278.34
2024-02-04,3625,Laptop,4,268530.56
2024-09-22,3897,Laptop,2,220598.66
2024-03-17,1815,Headphones,2,96302.53
2024-10-01,3565,Tablet,2,282085.78
2024-07-01,2855,Laptop,5,92883.71
2024-09-16,2689,Headphones,10,89544.47
2024-04-04,4173,Smartwatch,3,103052.07
2024-04-08,1736,Laptop,7,206814.88
2024-02-13,722,Tablet,4,66156.4
2023-12-30,4200,Laptop,6,131997.02
2024-09-10,4437,Smartwatch,1,129434.51
2024-03-09,3676,Tablet,4,273553.12
2023-12-10,3703,Smartphone,4,147235.19
2023-12-12,4472,Smartphone,10,46177.38
2023-11-11,507,Headphones,6,160186.89
2024-06-29,2190,Laptop,5,74696.09
2024-09-15,4236,Headphones,10,148811.88
2024-05-21,71,Tablet,7,43742.7
2024-09-26,4014,Smartphone,9,26153.84
2023-11-30,2391,Laptop,6,221603.31
2024-03-11,843,Laptop,1,292230.88
2024-01-28,4439,Headphones,9,34249.43
2024-08-18,2934,Smartwatch,6,211445.12
2024-03-07,1359,Headphones,11,141914.27
2024-07-02,780,Laptop,5,24096.94
2024-07-06,4542,Smartphone,3,91963.04
2023-11-13,3256,Laptop,9,89240.37
2024-08-17,2689,Laptop,3,179570.52
2024-04-07,535,Laptop,3,72939.39
2024-08-31,453,Smartwatch,11,142369.34
2024-02-05,1448,Laptop,8,226082.52
2024-10-14,2456,Headphones,1,170890.81
2024-10-13,4850,Smartphone,7,54345.76
2024-10-17,299,Tablet,6,105007.27
2024-07-31,2974,Smartwatch,11,164709.52
2023-11-27,1073,Headphones,6,65531.34
2023-12-29,3574,Smartwatch,3,278143.97
2024-07-23,753,Smartwatch,7,158162.48
2024-03-12,563,Laptop,4,240042.56
2023-12-23,1190,Tablet,7,258791.9
2024-08-23,2930,Tablet,7,82236.48
2023-12-10,2618,Tablet,7,12000.93
2024-07-20,521,Laptop,7,252081.4
2023-12-16,2523,Smartwatch,3,215156.72
2024-09-19,1840,Headphones,3,164246.5
2024-01-25,2773,Smartwatch,4,299298.94
2024-08-11,948,Headphones,6,15066.66
2024-05-02,2215,Smartphone,6,15114.77
2024-05-26,3225,Headphones,10,234424.02
2024-01-01,530,Smartwatch,5,217260.47
2023-10-24,2949,Headphones,8,299675.97
2024-01-04,1465,Smartphone,10,215371.69
2024-08-03,4057,Tablet,6,94155.13
2024-01-31,1424,Smartwatch,1,299757.88
2023-11-05,3018,Laptop,1,282468.72
2024-09-20,4791,Smartphone,1,122205.21
2024-06-15,4557,Laptop,2,62900.09
2024-09-17,2953,Smartwatch,8,91114.19
2024-01-15,2011,Headphones,5,261326.81
2024-05-25,1198,Smartphone,7,128205.84
2024-02-15,3615,Smartphone,4,220682.19
2024-02-16,343,Smartwatch,4,188148.6
2024-09-30,584,Smartphone,5,245042.73
2024-03-02,1531,Tablet,1,137707.38
2024-09-29,4625,Smartwatch,2,270791.78
2024-09-09,1604,Tablet,8,63201.45
2023-12-06,566,Smartphone,1,64282.64
2024-08-07,4509,Smartphone,2,69459.49
2024-06-11,4308,Laptop,9,105763.61
2023-12-30,2903,Smartwatch,1,177880.81
2024-10-10,1210,Headphones,8,256573.83
2023-11-12,4742,Headphones,1,215918.8
2024-05-25,3893,Smartwatch,9,297555.06
2024-04-15,4848,Laptop,8,69974.39
2024-04-02,1293,Smartwatch,1,90806.14
2024-05-22,4046,Smartphone,4,232935.84
2024-10-17,2427,Smartphone,11,191111.31
2024-06-11,1991,Laptop,4,292633.22
2023-11-15,4002,Laptop,2,194730.11
2024-03-02,4394,Smartwatch,11,12861.77
2024-07-14,3872,Smartwatch,5,214783.19
2024-04-18,3326,Smartwatch,2,220756.06
2024-09-14,923,Tablet,5,46144.64
2023-11-10,1234,Tablet,11,30660.7
2024-02-01,4008,Laptop,7,87895.93
2023-12-11,2251,Smartwatch,6,185545.78
2024-06-19,2110,Laptop,9,256009.39
2024-03-28,424,Smartwatch,9,282137.5
2024-02-18,3358,Headphones,5,62388.31
2023-11-25,2869,Tablet,1,135279.8
2024-08-06,1222,Tablet,4,248250.33
2024-07-23,2191,Tablet,8,10041.9
2023-12-14,1141,Laptop,5,106109.41
2023-11-13,234,Smartwatch,7,209249.48
2023-12-18,3720,Smartphone,1,43309.52
2024-01-25,3588,Smartwatch,5,286833.66
2023-10-24,4503,Headphones,9,75604.26
2024-03-05,4849,Tablet,9,129169.81
2024-01-24,2457,Laptop,3,181828.27
2024-04-29,142,Laptop,6,287715.53
2024-09-27,794,Smartphone,11,44220.7
2024-03-22,4255,Tablet,2,97174.31
2023-10-25,806,Laptop,5,70657.24
2023-11-24,4725,Smartphone,1,265911.97
2024-02-07,1369,Smartphone,5,77505.68
2024-05-25,3080,Smartwatch,11,33406.57
2024-08-08,442,Smartwatch,3,108063.9
2024-06-17,3210,Headphones,9,209515.55
2024-02-13,3817,Smartwatch,9,165111.27
2024-02-29,3374,Smartphone,6,207495.16
2024-06-13,4163,Laptop,9,158081.02
2024-07-12,4996,Laptop,3,260232.34
2024-06-05,2024,Headphones,1,72887.26
2024-07-30,1640,Smartphone,11,258814.53
2024-09-01,613,Laptop,3,255213.16
2024-05-06,4821,Laptop,3,82401.31
2023-11-23,3601,Headphones,10,186846.45
2023-11-15,3479,Smartphone,9,160498.8
2024-02-27,3814,Smartwatch,10,96765.49
2024-03-15,2537,Headphones,4,150073.56
2024-09-04,168,Tablet,9,63607.12
2024-10-11,529,Smartwatch,6,205505.14
2024-05-18,3424,Tablet,2,13221.09
2024-08-25,3464,Smartphone,9,76234.2
2023-11-13,1827,Tablet,8,201906.92
2024-03-17,4444,Smartphone,5,116157.21
2024-06-04,3474,Tablet,3,128885.79
2024-10-18,4801,Smartphone,4,138103.02
2024-09-16,103,Laptop,10,151804.97
2024-05-28,4614,Headphones,4,93002.56
2024-02-06,3212,Smartphone,7,29952.58
2024-07-25,3114,Smartwatch,8,268592.5
2024-10-19,1490,Smartphone,2,151633.58
2024-05-25,2270,Tablet,9,271387.1
2024-08-29,1204,Headphones,6,255590.22
2023-11-03,2443,Smartphone,1,190463.02
2024-04-02,1272,Headphones,4,148536.19
2024-07-24,3832,Tablet,6,276683.3
2024-10-01,4606,Tablet,7,75561.81
2023-12-13,4936,Headphones,1,295766.94
2024-08-10,3881,Smartphone,6,140831.31
2024-02-02,1289,Laptop,7,102577.89
2024-04-18,1418,Tablet,4,232805.44
2024-08-14,3182,Smartphone,7,175082.95
2024-08-16,1712,Laptop,11,157075.9
2024-07-29,3496,Laptop,1,235451.16
2024-04-14,124,Headphones,6,247924.06
2024-04-08,1084,Headphones,7,251941.45
2024-05-25,2741,Laptop,2,153497.12
2024-07-04,3459,Smartphone,6,72002.53
2024-06-30,3172,Smartphone,4,67791.9
2024-06-24,3297,Smartwatch,6,228815.86
2024-09-08,2088,Laptop,3,97285.95
2024-09-22,2359,Tablet,5,114887.09
2024-10-22,889,Laptop,4,36401.14
2024-02-04,1232,Tablet,7,171244.95
2024-05-24,2291,Tablet,10,192128.94
2023-12-14,4242,Headphones,7,95413.63
2024-06-24,2412,Headphones,6,295347.38
2023-10-28,4005,Tablet,8,191703.66
2024-05-03,4313,Tablet,6,216266.95
2024-10-05,1778,Tablet,11,108414.95
2024-09-03,4291,Laptop,11,118744.8
2024-07-09,735,Laptop,7,291495.72
2024-03-26,817,Smartwatch,7,190390.69
2024-01-14,3342,Smartwatch,8,44944.61
2023-11-15,721,Smartwatch,4,102842.48
2024-09-04,1287,Headphones,5,159048.42
2024-03-06,1051,Smartphone,11,124554.4
2024-02-23,3890,Smartphone,7,270610.34
2024-01-24,2574,Smartwatch,1,93658.69
2024-10-06,1576,Laptop,4,72459.91
2024-09-04,3750,Smartwatch,10,142308.23
2024-10-15,4655,Smartwatch,1,288121.16
2024-09-21,4659,Laptop,5,104256.64
2024-05-29,3425,Tablet,4,210101.1
2024-03-09,925,Smartphone,11,147729.95
2024-08-21,803,Tablet,5,103036.8
2023-12-15,848,Smartwatch,7,275346.22
2023-12-25,406,Headphones,1,104835.49
2024-04-12,2285,Tablet,6,220026.36
2023-12-26,737,Laptop,8,101363.39
2023-10-26,1833,Tablet,4,27476.47
2024-08-04,1679,Smartwatch,8,86490.71
2024-06-11,3754,Laptop,1,14765.44
2024-10-22,4133,Smartwatch,1,18053.17
2024-02-03,880,Headphones,10,16694.97
2024-10-20,3146,Headphones,1,249220.92
2024-07-04,4577,Smartwatch,5,177563.81
2024-01-05,756,Laptop,9,253885.66
2024-01-12,4648,Smartphone,5,206821.27
2024-01-12,3962,Tablet,5,130305.06
2024-01-24,3658,Smartwatch,3,248639.05
2024-04-11,3532,Smartwatch,10,287372.53
2024-04-19,604,Laptop,5,183754.38
2024-05-29,3788,Smartwatch,4,31375.09
2024-06-20,3257,Tablet,2,231599.36
2024-04-12,4609,Smartphone,8,75734.12
2024-09-11,1743,Headphones,3,283774.84
2024-07-03,3148,Tablet,4,297267.5
2024-06-03,1432,Laptop,4,12598.62
2024-02-23,4039,Laptop,8,121780.62
2024-09-24,1691,Smartwatch,8,171257.25
2024-10-09,292,Tablet,6,211658.6
2024-07-25,4683,Headphones,6,212059.77
2024-07-09,3725,Smartwatch,1,38990.55
2024-07-07,3534,Smartwatch,7,171145.9
2023-11-01,1351,Laptop,3,204079.33
2024-01-26,3051,Smartwatch,1,264805.88
2024-04-15,4805,Laptop,6,294840.1
2024-09-09,257,Headphones,5,168229.8
2024-03-02,2174,Tablet,11,177077.34
2024-01-08,2327,Laptop,5,232828.28
2024-04-29,4138,Smartwatch,1,111579.98
2024-06-21,1895,Headphones,10,290819.03
2024-09-28,4454,Tablet,8,64118.12
2024-02-08,2911,Laptop,10,279718.47
2023-12-29,4630,Tablet,3,152163.67
2024-03-05,4334,Smartphone,11,58273.8
2023-12-22,1136,Smartwatch,1,205071.6
2023-11-18,753,Smartwatch,8,68722.39
2024-04-03,2312,Smartwatch,6,39729.44
2024-07-19,2646,Smartwatch,1,245269.7
2024-08-03,2103,Laptop,5,101948.09
2024-08-29,4958,Tablet,8,256780.45
2024-04-21,3531,Laptop,7,190148.38
2024-04-06,1130,Smartwatch,2,59456.06
2023-10-25,4459,Laptop,11,196417.94
2024-02-24,335,Headphones,9,165195.12
2023-12-10,4074,Headphones,1,77212.37
2024-09-24,2522,Headphones,9,180008.77
2024-07-10,4280,Smartphone,3,229334.45
2024-04-25,4803,Headphones,8,159719.66
2023-12-11,2664,Smartwatch,8,294874.22
2023-11-18,2224,Smartphone,11,137616.08
2024-06-04,2324,Headphones,7,237412.27
2024-10-07,2008,Smartphone,9,92140.35
2023-11-10,3816,Smartphone,6,198463.44
2024-10-10,1564,Laptop,7,290391.6
2024-03-31,2960,Smartwatch,9,84296.27
2024-08-13,3994,Tablet,4,135803.44
2024-03-20,3207,Tablet,1,166496.56
2024-09-09,2582,Tablet,7,68607.15
2024-04-02,4804,Smartphone,11,292936.3
2024-07-11,1482,Laptop,8,269146.9
2023-12-20,3679,Smartwatch,1,181186.64
2023-12-15,2521,Tablet,5,202841.1
2023-11-14,2387,Laptop,9,295322.28
2024-01-04,3768,Tablet,6,138983.7
2024-10-04,2991,Tablet,10,225746.98
2024-02-20,739,Laptop,9,234866.34
2024-04-12,1696,Smartwatch,8,283014.66
2023-12-22,1149,Tablet,10,234339.06
2024-03-29,2400,Headphones,1,53875.2
2024-04-09,1233,Headphones,9,28968.03
2024-01-09,2617,Tablet,9,289241.66
2024-01-09,4405,Smartwatch,5,111376.72
2024-07-12,1183,Tablet,4,140870.45
2024-01-23,2833,Smartwatch,9,109150.58
2024-08-15,2907,Headphones,1,244362.47
2024-06-16,3877,Smartwatch,3,223859.73
2024-01-14,678,Headphones,8,85632.26
2023-10-29,3359,Laptop,4,224705.62
2024-07-08,3600,Tablet,8,135534.94
2024-10-21,3241,Laptop,6,161258.23
2023-10-24,3881,Laptop,5,75090.87
2024-02-01,2123,Headphones,2,201496.22
2023-12-30,2147,Tablet,7,299852.88
2024-03-29,4864,Headphones,2,190445.12
2024-04-17,264,Headphones,2,44922.92
2023-11-28,1768,Smartwatch,2,289458.75
2024-09-29,4425,Laptop,10,276853.53
2023-12-12,1871,Laptop,2,74782.41
2024-09-18,1456,Headphones,1,147437.06
2024-09-08,2432,Smartphone,3,160311.56
2024-09-01,3589,Smartphone,1,284469.66
2024-10-18,4362,Headphones,6,120810.71
2023-12-25,328,Tablet,2,179512.81
2024-02-14,3438,Smartphone,3,19805.0
2023-12-26,1444,Smartwatch,4,78658.68
2024-02-28,2127,Tablet,4,57322.52
2024-06-22,4726,Smartphone,1,91749.48
2024-05-27,1872,Headphones,8,109905.92
2024-07-02,3416,Headphones,3,132554.7
2024-10-19,77,Smartwatch,1,251130.55
2024-10-11,3850,Laptop,4,132492.58
2024-08-10,4331,Headphones,4,19495.59
2024-07-11,3762,Smartwatch,3,217014.66
2024-09-25,4845,Tablet,11,32093.33
2024-04-08,2734,Headphones,9,102571.05
2024-05-22,1635,Smartwatch,9,31253.18
2024-05-22,1741,Tablet,2,150646.69
2024-10-17,3274,Laptop,2,19052.49
2024-09-14,723,Smartwatch,6,204860.97
2024-09-18,645,Smartwatch,3,75244.7
2023-11-05,86,Smartwatch,1,118054.59
2023-11-30,2950,Smartwatch,2,161268.0
2023-12-18,2448,Smartphone,4,297986.5
2024-09-01,4618,Tablet,11,114547.87
2024-04-29,4320,Smartwatch,7,292237.75
2024-03-31,1031,Smartwatch,4,176171.56
2024-07-05,4953,Laptop,5,129209.58
2024-05-13,3398,Smartphone,2,201745.8
2024-06-29,3516,Smartphone,11,246985.1
2024-02-09,2458,Smartphone,11,122604.53
2024-04-01,4790,Tablet,2,272530.62
2024-06-29,312,Laptop,9,120147.67
2023-11-23,4102,Smartwatch,9,182398.56
2024-08-15,2457,Tablet,6,155577.38
2024-05-24,1576,Smartphone,1,72153.33
2024-03-06,4022,Smartphone,8,233012.34
2024-08-23,39,Laptop,5,253651.66
2023-12-08,1176,Smartphone,2,252952.67
2024-07-24,2702,Smartwatch,8,163734.73
2024-07-30,264,Headphones,6,59460.18
2024-04-25,1438,Headphones,3,74337.79
2024-01-16,1995,Smartwatch,9,190189.88
2024-05-23,4061,Laptop,7,11693.24
2023-10-30,2006,Tablet,2,115508.65
2024-10-15,4595,Laptop,4,77056.08
2024-05-21,4696,Smartphone,8,65189.97
2024-06-07,3435,Smartwatch,1,218398.53
2024-09-28,1776,Smartphone,6,101456.61
2023-12-18,4358,Smartphone,7,130146.35
2024-05-10,2561,Tablet,9,220264.1
2024-01-12,2428,Laptop,8,172767.6
2023-10-28,1471,Smartwatch,4,125096.61
2023-11-28,4974,Headphones,11,141825.22
2024-03-13,3643,Smartphone,2,164199.33
2024-06-21,4806,Laptop,11,242980.98
2024-04-18,2838,Tablet,1,203310.48
2024-08-13,1892,Smartphone,4,152056.94
2024-02-10,1970,Smartwatch,8,135751.05
2024-04-25,830,Smartphone,4,89628.43
2024-07-31,2416,Smartwatch,8,53127.82
2024-10-02,3227,Smartphone,10,147599.66
2024-10-22,3596,Tablet,7,287167.1
2024-02-22,4092,Smartphone,10,176517.9
2023-11-17,2616,Smartphone,2,270182.97
2024-10-04,3085,Tablet,1,121781.13
2024-06-30,2399,Laptop,10,137328.39
2024-08-26,1311,Smartwatch,6,28798.17
2023-12-18,4567,Smartphone,9,211041.56
2024-08-17,91,Laptop,2,39008.29
2024-09-08,2109,Smartphone,9,50152.52
2024-07-18,3011,Tablet,8,184400.3
2024-01-27,4017,Headphones,7,147736.23
2024-08-10,4600,Laptop,1,57645.98
2024-01-04,3627,Tablet,6,268934.3
2024-09-10,1392,Tablet,4,135286.7
2024-02-26,2566,Tablet,11,47202.65
2024-08-01,418,Laptop,3,292407.2
2024-01-12,4505,Tablet,6,75538.52
2023-12-06,3022,Tablet,7,122001.88
2024-06-29,3203,Headphones,1,101180.18
2023-12-28,2749,Tablet,9,222580.31
2024-03-24,3396,Smartwatch,9,31449.47
2023-10-27,2967,Laptop,9,145143.53
2024-07-09,9,Headphones,11,161201.34
2024-10-16,3692,Headphones,10,13551.43
2023-11-20,2944,Smartwatch,8,177936.3
2024-03-22,2506,Headphones,7,84209.34
2024-06-15,2007,Tablet,5,143221.88
2024-07-31,2474,Smartphone,6,64777.27
2024-03-12,3606,Smartwatch,11,221746.69
2024-05-15,377,Smartwatch,3,71920.81
2024-09-26,354,Headphones,9,47043.73
2024-10-02,3923,Laptop,3,163864.62
2024-10-10,4499,Smartphone,4,63736.49
2024-05-25,631,Laptop,2,98960.44
2023-12-31,2774,Smartwatch,2,201911.06
2024-07-21,4562,Tablet,4,140897.16
2023-11-02,1087,Smartphone,5,77635.6
2024-03-18,2977,Tablet,3,250384.77
2024-04-25,1129,Tablet,4,48400.72
2024-05-27,682,Smartphone,4,131773.06
2024-05-08,2684,Laptop,8,96107.34
2023-11-21,2261,Headphones,7,175597.58
2024-09-24,4075,Smartphone,4,213510.3
2024-07-01,689,Smartwatch,4,205700.45
2024-04-13,3135,Tablet,5,26212.66
2024-08-21,2142,Smartwatch,5,263358.53
2023-12-09,4680,Tablet,9,40698.24
2024-06-12,3874,Smartwatch,4,93341.9
2024-04-23,571,Tablet,5,126975.87
2024-02-10,4982,Smartphone,8,73059.49
2024-03-23,1568,Smartwatch,10,106897.92
2024-04-22,3077,Tablet,5,235919.48
2024-10-07,2144,Tablet,7,255439.06
2023-12-13,437,Laptop,7,176744.23
2024-01-01,4823,Headphones,7,258685.94
2024-10-07,345,Laptop,10,282009.62
2023-12-01,4991,Smartwatch,1,188302.98
2024-08-23,2700,Headphones,10,276852.2
2024-10-17,4770,Smartphone,7,251059.0
2024-08-28,527,Tablet,8,294019.06
2024-04-23,1182,Laptop,6,197594.88
2024-06-16,2926,Smartphone,8,170399.94
2024-08-19,563,Laptop,5,102064.67
2024-10-19,1471,Smartphone,10,152828.5
2023-11-18,3039,Tablet,5,13947.05
2024-10-19,4592,Tablet,3,290236.03
2023-11-13,1289,Smartphone,10,189587.45
2024-01-13,434,Tablet,6,85213.8
2024-06-05,4435,Tablet,9,20886.64
2024-08-23,2661,Headphones,11,161898.42
2024-01-26,1517,Headphones,11,25675.32
2023-12-13,2876,Laptop,11,66916.33
2024-07-02,512,Headphones,6,209670.55
2024-03-08,3202,Laptop,8,27611.39
2024-07-20,1664,Headphones,3,75557.52
2024-01-27,3476,Smartwatch,9,190041.02
2024-01-26,4809,Smartphone,8,285268.8
2024-10-12,1106,Laptop,5,70788.63
2024-04-18,4606,Smartphone,7,242973.31
2024-07-01,3961,Tablet,7,243712.4
2024-04-10,1515,Smartwatch,4,272735.4
2024-02-21,3206,Smartwatch,2,87028.01
2024-04-13,2482,Laptop,9,263727.94
2024-07-15,2512,Laptop,9,249064.9
2024-04-15,4001,Smartwatch,11,162402.8
2024-02-07,708,Laptop,9,224652.34
2024-09-27,4701,Laptop,5,168241.23
2024-07-01,1161,Headphones,3,147210.97
2024-06-22,2922,Tablet,11,237642.0
2023-11-26,1685,Headphones,1,106967.61
2024-09-28,144,Smartwatch,9,161639.38
2023-11-07,4070,Tablet,5,171289.84
2024-04-26,2747,Smartwatch,4,248874.34
2024-02-25,3386,Laptop,8,73097.64
2024-05-20,2402,Tablet,8,91224.29
2024-02-21,3292,Laptop,5,229758.84
2024-05-01,531,Smartwatch,6,216181.39
2024-04-08,3184,Smartwatch,11,137734.1
2023-12-17,1198,Headphones,7,160606.4
2024-10-11,1921,Laptop,9,158789.5
2024-10-16,1262,Smartwatch,10,51931.75
2024-06-23,696,Laptop,9,72125.53
2024-02-14,3231,Tablet,6,74654.69
2023-11-29,2856,Tablet,7,221123.39
2024-04-24,3201,Smartphone,4,21839.58
2024-05-18,4755,Headphones,6,256525.9
2024-06-03,2058,Tablet,3,241316.4
2024-03-17,3851,Tablet,4,179380.28
2024-07-12,781,Smartwatch,3,221879.3
2023-12-27,98,Laptop,3,104083.89
2023-12-23,2908,Tablet,2,72553.22
2024-08-11,294,Smartwatch,1,21707.56
2024-01-01,4331,Smartphone,11,253452.45
2024-05-16,2586,Headphones,10,128479.15
2024-05-07,2681,Tablet,9,244033.66
2024-09-17,2721,Tablet,3,97833.22
2024-03-28,645,Tablet,3,284109.03
2024-07-23,3228,Headphones,10,273090.94
2024-07-09,4655,Tablet,1,218687.05
2024-10-10,3242,Smartphone,8,147139.95
2024-07-26,1747,Smartwatch,4,98955.54
2024-07-31,4421,Tablet,6,263918.16
2024-03-03,2782,Smartwatch,5,86487.1
2023-11-24,2337,Smartwatch,11,268176.34
2024-03-24,1914,Laptop,8,108499.39
2024-05-02,4863,Smartphone,5,45238.16
2024-07-26,2769,Smartwatch,10,117819.17
2024-08-15,3149,Laptop,1,51316.74
2023-12-28,4189,Headphones,10,130358.8
2023-12-21,964,Smartphone,3,195202.83
2024-05-13,3637,Headphones,5,26891.19
2024-06-29,2196,Laptop,1,181916.31
2024-01-11,2976,Tablet,10,25351.12
2024-06-06,2278,Laptop,4,55904.2
2024-02-23,2280,Smartphone,9,279428.03
2024-03-13,1429,Tablet,7,211147.05
2024-02-12,2148,Smartwatch,3,237447.05
2024-01-29,683,Laptop,5,95339.9
2024-06-09,3539,Smartphone,5,143473.17
2024-07-09,1741,Smartwatch,1,76364.3
2023-11-02,1464,Smartphone,10,121643.26
2024-10-11,4844,Smartwatch,2,289895.03
2024-06-28,2157,Smartwatch,8,121248.65
2024-10-12,323,Smartwatch,3,224772.4
2024-06-08,385,Tablet,4,187488.94
2023-12-24,1707,Smartphone,3,232251.6
2024-01-18,2300,Smartphone,3,259252.55
2023-11-08,4399,Smartphone,10,23877.35
2024-01-26,2207,Headphones,1,186965.12
2024-02-02,4285,Laptop,2,48969.13
2024-01-13,429,Tablet,4,282968.12
2024-02-17,395,Smartwatch,7,82325.01
2023-10-29,1111,Laptop,4,37807.11
2024-08-30,3444,Smartwatch,8,212988.45
2024-05-27,4040,Smartwatch,5,82391.83
2023-12-12,162,Smartwatch,2,78252.89
2024-03-26,122,Laptop,9,137702.97
2024-05-27,3151,Smartphone,5,264693.78
2024-04-19,693,Tablet,8,257816.66
2023-12-19,2930,Headphones,4,172968.73
2023-11-24,2411,Tablet,6,63475.6
2023-11-12,2826,Tablet,11,47897.34
2024-09-10,4876,Headphones,6,195433.77
2024-08-20,4287,Smartwatch,3,107798.85
2024-04-06,4970,Smartphone,8,153169.7
2024-07-12,2648,Smartwatch,4,160895.31
2024-09-20,904,Smartwatch,2,136480.48
