Дата,UserID,Продукт,Количество,Цена
2023-11-03,810,Tablet,11,293964.97
2024-05-22,2942,Tablet,10,113434.14
2024-02-07,163,Smartwatch,11,204049.8
2024-09-18,3992,Smartwatch,1,138460.88
2024-04-30,665,Smartwatch,9,109189.46
2024-05-12,2233,Smartphone,7,215679.72
2024-03-10,406,Tablet,10,142238.39
2024-08-29,720,Laptop,7,77865.83
2024-01-29,4118,Tablet,6,178423.92
2024-01-11,3149,Smartwatch,7,160029.31
2024-04-06,2898,Headphones,10,209062.7
2024-07-16,4735,Smartwatch,5,171055.06
2023-11-16,1824,Tablet,4,62832.28
2024-04-06,2674,Tablet,5,84450.21
2024-07-08,1681,Headphones,11,17576.45
2024-08-06,1394,Smartphone,4,164145.81
2024-03-08,82,Laptop,1,210130.3
2023-12-05,377,Laptop,11,36802.68
2023-11-22,1266,Headphones,4,65173.73
2023-11-02,4915,Smartphone,2,125984.06
2024-03-25,4917,Headphones,3,20874.68
2024-05-12,1145,Smartwatch,2,158728.48
2024-06-26,77,Tablet,3,14472.18
2024-03-28,4049,Headphones,5,89828.14
2024-02-27,4260,Tablet,1,290754.53
2023-12-21,131,Smartphone,6,275508.0
2024-03-17,1039,Tablet,4,156904.61
2024-07-12,1518,Tablet,6,201942.14
2023-12-17,2564,Smartphone,11,108934.43
2024-04-23,4925,Smartphone,5,154243.34
2024-04-30,2714,Smartwatch,4,208425.55
2023-10-24,2385,Tablet,1,186617.69
2024-06-29,3804,Laptop,7,216986.14
2024-06-20,2812,Smartphone,10,213565.72
2024-07-09,3357,Laptop,5,83988.08
2024-01-23,1612,Headphones,3,196844.69
2024-04-17,3843,Headphones,4,142313.31
2024-03-09,1253,Smartphone,10,67850.5
2024-01-03,2926,Headphones,3,85353.25
2024-01-03,2681,Headphones,10,116980.62
2024-05-10,48,Laptop,6,10338.67
2023-11-23,4931,Smartphone,9,297787.3
2024-09-30,4726,Headphones,11,222882.83
2024-08-07,2419,Smartphone,3,125379.43
2024-01-30,4477,Headphones,7,124971.61
2023-12-04,4595,Tablet,1,290481.53
2024-03-25,1795,Laptop,2,21357.76
2024-02-06,1324,Smartwatch,8,161509.2
2024-07-19,1880,Headphones,8,253279.19
2024-04-07,4667,Tablet,9,102929.59
2024-03-19,2350,Laptop,7,138424.19
2024-01-01,791,Smartphone,4,43265.58
2024-10-09,4146,Smartwatch,8,165335.7
2024-04-25,918,Laptop,9,33836.87
2024-01-27,4513,Tablet,2,99581.79
2024-03-17,3948,Laptop,5,52709.82
2024-03-15,912,Laptop,9,77744.31
2024-01-06,3144,Smartphone,10,264636.75
2024-04-13,3229,Headphones,4,212438.98
2024-05-27,1633,Headphones,1,62859.32
2024-02-02,4847,Smartphone,9,247411.34
2024-08-16,2822,Laptop,11,51202.01
2024-03-27,4915,Smartwatch,5,266370.1
2023-12-30,1265,Headphones,4,36252.38
2023-11-15,543,Laptop,3,298663.97
2024-04-25,3855,Tablet,8,43423.99
2023-11-18,2250,Smartwatch,2,245572.55
2024-01-29,4382,Smartphone,3,146853.22
2024-03-03,1520,Smartphone,4,110856.47
2024-03-08,4741,Headphones,3,122557.7
2023-12-19,3553,Laptop,2,165592.66
2024-09-02,965,Smartphone,11,142930.45
2024-02-20,535,Laptop,6,60256.91
2023-11-27,3173,Tablet,11,66143.28
2024-02-19,3001,Tablet,10,244834.73
2023-12-22,4077,Tablet,1,128433.52
2024-07-05,4581,Laptop,3,89810.22
2024-07-15,1330,Headphones,7,35780.09
2024-01-06,1539,Smartphone,9,288282.53
2023-10-27,1583,Headphones,5,197451.19
2024-01-09,1853,Headphones,9,125195.93
2024-05-02,1122,Tablet,9,158364.67
2024-01-13,3166,Smartphone,1,117653.91
2023-11-26,3127,Smartphone,4,204516.75
2024-06-08,4512,Smartphone,3,160848.42
2024-03-18,3753,Headphones,2,56102.4
2024-09-09,2182,Smartwatch,7,155286.3
2024-03-21,1868,Tablet,11,47151.03
2023-11-05,1105,Headphones,5,101153.85
2024-07-02,2814,Headphones,3,200989.86
2024-05-25,3247,Smartwatch,11,107443.47
2024-07-19,733,Smartphone,9,95916.09
2024-06-29,4452,Smartphone,6,64168.32
2024-01-14,700,Smartphone,8,213894.11
2024-04-25,1518,Smartphone,3,157538.98
2024-04-21,3101,Smartphone,11,104206.96
2024-02-10,3625,Smartwatch,2,131174.34
2024-04-20,4940,Headphones,11,164598.16
2024-02-06,1975,Smartphone,11,278909.3
2024-05-22,920,Tablet,11,68121.48
2023-12-23,33,Laptop,2,54966.89
2024-04-08,4375,Smartphone,2,19552.46
2024-10-01,2915,Smartwatch,8,238094.61
2024-10-09,1558,Laptop,3,43101.15
2024-10-01,1944,Laptop,1,105018.87
2023-12-24,199,Smartphone,2,39043.97
2023-11-12,3666,Tablet,2,237048.66
2024-03-06,2807,Laptop,7,159032.34
2024-09-23,4672,Smartphone,6,90600.79
2024-09-28,4841,Smartphone,9,112825.78
2024-03-16,222,Smartphone,9,245443.19
2024-07-18,2925,Laptop,11,33943.05
2024-02-23,4498,Smartwatch,7,57268.53
2024-09-09,4287,Smartphone,6,48385.42
2024-04-27,2730,Tablet,1,270246.34
2024-04-20,1839,Smartphone,7,222369.23
2024-09-25,1165,Smartphone,1,49911.54
2024-10-03,3243,Tablet,6,114337.89
2024-07-04,3045,Smartwatch,10,43614.91
2024-04-01,3571,Tablet,9,214952.38
2024-04-07,1654,Smartphone,2,64837.11
2024-07-12,1048,Smartphone,6,209987.48
2023-11-06,3901,Smartphone,5,290538.1
2024-06-18,1192,Headphones,8,72078.23
2023-11-29,2358,Smartwatch,10,48415.38
2024-02-09,4158,Headphones,5,128725.04
2024-01-08,1714,Headphones,2,138550.55
2024-08-09,1734,Tablet,4,184011.11
2024-10-03,3103,Laptop,9,43035.02
2024-02-20,1100,Smartwatch,5,246743.55
2024-03-26,4172,Laptop,5,248748.5
2024-09-18,777,Tablet,11,194111.56
2024-08-13,4388,Smartphone,10,147454.66
2024-09-05,1132,Tablet,5,269330.72
2023-11-15,4273,Smartwatch,2,217884.3
2023-11-05,491,Tablet,6,101802.99
2024-01-27,3237,Laptop,3,114632.81
2024-09-03,4168,Headphones,2,198574.06
2024-06-09,3986,Headphones,11,284616.9
2024-07-22,4257,Laptop,2,116395.19
2024-02-17,401,Tablet,5,101468.31
2024-06-30,1677,Smartphone,2,256079.3
2024-08-19,2055,Laptop,8,251956.84
2024-03-26,4270,Tablet,9,70838.09
2024-08-09,2333,Smartphone,11,190129.97
2024-06-02,1052,Smartwatch,2,98267.97
2024-02-03,1920,Headphones,2,82713.45
2024-04-04,3002,Smartwatch,4,269328.2
2023-11-04,1677,Tablet,8,12287.85
2024-09-08,1702,Tablet,8,38886.64
2024-05-11,1678,Smartphone,7,141698.02
2024-10-01,4638,Smartphone,7,141511.34
2024-10-06,3217,Laptop,6,183542.62
2024-05-02,3356,Tablet,5,130566.59
2024-01-15,3691,Laptop,6,166649.38
2024-05-18,4822,Smartphone,8,176451.28
2024-06-20,1806,Smartwatch,4,265195.9
2024-06-16,2031,Smartwatch,2,148256.95
2024-02-26,3796,Smartphone,8,150399.89
2024-06-25,280,Tablet,5,298905.8
2024-06-28,4763,Headphones,7,171258.9
2024-05-14,3872,Smartphone,1,23686.93
2024-05-10,3513,Smartphone,4,256895.95
2024-04-22,4255,Tablet,9,232564.95
2023-12-14,614,Tablet,2,10095.76
2023-10-26,3925,Headphones,6,77214.38
2023-12-14,2273,Tablet,8,48408.6
2023-11-03,2398,Smartwatch,7,185730.48
2024-10-20,4218,Headphones,7,215795.73
2024-01-17,759,Smartphone,11,257156.34
2024-06-25,4528,Smartphone,2,91633.98
2023-12-20,2974,Smartwatch,9,165949.28
2024-01-07,3869,Laptop,4,39236.44
2023-12-07,2998,Smartwatch,10,226756.97
2024-08-24,4789,Tablet,7,149312.66
2024-05-01,601,Smartwatch,8,184459.27
2023-12-10,2761,Laptop,3,228207.38
2023-10-29,898,Laptop,6,237164.75
2024-08-28,2562,Tablet,5,256434.6
2024-08-05,2128,Laptop,8,155641.2
2024-02-11,1948,Tablet,9,162829.77
2024-01-11,3466,Smartwatch,9,245079.9
2024-09-19,3587,Tablet,4,275419.1
2023-12-07,1979,Headphones,5,180675.0
2023-12-13,2397,Laptop,5,211049.95
2023-12-24,3766,Smartphone,7,226851.55
2024-04-01,2362,Headphones,8,212522.45
2024-06-17,3251,Smartwatch,2,47413.67
2023-11-26,4959,Smartwatch,7,74158.55
2024-06-20,1573,Tablet,9,269032.97
2024-08-26,761,Laptop,11,121632.58
2024-02-08,3763,Smartwatch,10,260918.73
2024-08-01,4755,Smartwatch,3,67059.79
2024-10-17,1978,Tablet,2,158444.28
2024-07-03,4449,Laptop,8,132649.06
2024-02-03,2407,Smartphone,11,132674.16
2023-12-23,34,Smartwatch,7,29167.43
2023-12-14,117,Tablet,5,297659.16
2024-01-06,367,Laptop,3,244102.45
2024-08-14,1200,Smartwatch,4,200795.0
2024-09-19,906,Smartphone,6,216516.23
2024-04-27,4215,Laptop,11,117538.45
2024-03-19,3612,Smartphone,4,20030.58
2024-02-26,257,Laptop,8,195054.1
2023-11-28,1272,Tablet,2,179653.98
2024-10-15,1446,Smartwatch,6,88397.31
2024-10-17,101,Laptop,2,279541.3
2024-06-14,416,Smartphone,7,117890.66
2024-10-19,3674,Headphones,5,239262.06
2024-08-11,4491,Headphones,7,174144.52
2024-07-01,3935,Smartwatch,3,276422.78
2023-11-13,4113,Laptop,5,73291.96
2024-06-19,3060,Smartwatch,2,159218.3
2024-03-27,4210,Smartphone,1,76017.09
2023-12-22,1633,Smartphone,9,81177.48
2024-07-30,1484,Smartwatch,6,207879.06
2024-07-27,1687,Smartphone,5,177212.62
2023-12-09,1665,Tablet,3,222948.39
2023-12-18,4523,Smartwatch,10,186534.14
2024-05-17,2909,Tablet,5,164898.47
2024-07-20,1665,Headphones,3,224345.16
2024-10-13,4547,Smartwatch,4,245499.75
2023-11-28,1742,Tablet,3,30363.82
2024-09-30,1660,Headphones,8,287153.5
2024-07-20,110,Tablet,1,139772.31
2024-07-13,10,Headphones,8,191084.72
2024-01-10,3560,Smartphone,7,25179.38
2024-06-28,4155,Laptop,9,233756.02
2023-11-02,3029,Headphones,3,86848.09
2024-03-16,1508,Smartphone,9,78911.45
2024-04-04,1066,Laptop,6,291437.94
2024-08-16,523,Tablet,4,58235.18
2024-07-15,4223,Smartphone,8,168103.58
2024-08-16,1278,Laptop,6,115260.04
2024-03-07,342,Smartwatch,6,38858.35
2024-10-03,1829,Laptop,6,149429.06
2024-03-03,1733,Laptop,2,248422.89
2024-06-15,3285,Headphones,8,187374.69
2023-11-12,3450,Tablet,11,256616.2
2023-12-23,4779,Tablet,6,211083.84
2024-06-24,3503,Smartphone,10,237037.88
2024-01-30,896,Tablet,2,130691.91
2024-04-14,2524,Laptop,7,153608.45
2024-04-01,2667,Headphones,3,156802.52
2024-07-13,3928,Smartwatch,9,146346.11
2024-04-06,3952,Laptop,9,249432.84
2024-09-14,714,Tablet,1,248506.52
2023-12-07,2962,Laptop,7,157344.2
2023-10-24,3958,Smartphone,5,73390.12
2024-03-23,1736,Smartwatch,11,40093.24
2024-03-06,1544,Smartwatch,8,22233.84
2024-01-13,3080,Smartwatch,4,257485.56
2024-02-10,735,Headphones,2,145607.05
2024-01-30,4173,Laptop,3,258874.1
2024-01-25,2202,Tablet,7,102338.46
2024-06-27,2315,Smartphone,10,229044.05
2024-09-09,876,Tablet,9,225361.11
2023-12-07,579,Smartphone,10,143734.42
2024-10-17,1255,Tablet,8,113789.86
2024-10-14,100,Tablet,11,183424.92
2024-07-18,2217,Tablet,6,209902.81
2023-11-02,804,Laptop,5,247122.33
2024-01-05,2095,Headphones,10,59939.92
2024-06-27,611,Smartwatch,2,146865.56
2023-10-29,3012,Smartwatch,2,95646.08
2024-04-30,3083,Smartphone,8,194321.66
2024-05-18,3005,Laptop,8,11574.34
2024-07-17,2218,Laptop,7,79198.63
2024-06-12,2833,Laptop,5,246007.69
2024-09-03,2335,Smartphone,1,173788.44
2023-10-28,592,Smartphone,4,259662.69
2024-07-04,3116,Smartwatch,4,37566.77
2024-07-04,2467,Smartwatch,4,194927.52
2024-01-11,1140,Smartwatch,9,123281.8
2024-02-25,2660,Tablet,11,181905.02
2024-05-24,3456,Smartphone,4,237529.73
2024-09-11,1259,Smartphone,5,49395.94
2024-06-26,3251,Smartwatch,11,275727.2
2024-10-01,4611,Laptop,9,275109.34
2024-04-19,1351,Tablet,8,249264.38
2024-03-15,3061,Laptop,6,22230.25
2024-05-26,1753,Tablet,1,198085.45
2024-01-06,3294,Tablet,4,116504.55
2024-09-01,2578,Tablet,2,223303.8
2024-05-04,1233,Laptop,11,203059.22
2024-02-08,1876,Headphones,6,118667.22
2024-04-21,1652,Smartphone,2,27956.47
2024-01-15,1758,Smartwatch,6,33268.0
2024-06-29,1013,Headphones,2,196077.3
2024-07-07,312,Headphones,5,41391.2
2024-08-01,627,Tablet,2,224575.36
2024-06-25,278,Tablet,9,236155.5
2024-06-02,1591,Smartphone,2,40889.78
2023-11-05,356,Headphones,10,283614.75
2023-11-10,3527,Smartwatch,11,128736.4
2024-09-26,1678,Laptop,4,287618.44
2024-09-21,2903,Tablet,10,69791.49
2023-11-23,3167,Laptop,4,216429.77
2024-10-06,4009,Tablet,3,23775.19
2024-02-01,3835,Laptop,11,274201.34
2023-11-11,3443,Smartphone,3,157948.16
2024-09-12,2493,Smartphone,8,204287.2
2024-01-25,2606,Smartwatch,7,237350.73
2023-11-06,4418,Smartwatch,4,110819.45
2023-11-05,2358,Smartwatch,2,205111.31
2024-08-17,3372,Smartwatch,7,39631.18
2024-04-27,2598,Laptop,1,243987.81
2024-06-24,2962,Laptop,6,293735.53
2024-07-12,4348,Tablet,2,222671.11
2024-01-23,4281,Smartphone,4,43602.45
2024-08-20,2708,Headphones,8,161352.1
2024-10-06,428,Smartphone,9,135785.11
2023-11-18,3579,Smartphone,6,120905.79
2023-12-20,607,Headphones,6,136974.88
2024-06-16,1328,Laptop,10,52717.44
2023-11-13,1751,Tablet,1,134428.34
2024-06-07,160,Smartphone,7,259835.45
2023-11-02,2803,Smartwatch,9,289626.97
2024-07-14,3188,Tablet,3,142062.06
2024-07-02,3084,Laptop,5,58732.06
2024-04-10,3481,Smartwatch,10,45234.13
2024-04-03,1899,Smartphone,8,32803.75
2024-01-25,877,Headphones,10,61447.98
2024-07-03,908,Laptop,6,155760.16
2023-11-01,1085,Tablet,7,187096.84
2023-12-08,766,Tablet,6,241427.8
2024-08-08,2980,Smartwatch,9,236714.81
2024-10-07,3451,Laptop,3,44822.4
2024-01-01,3743,Smartphone,10,248339.72
2024-04-15,1213,Smartphone,10,292916.88
2024-09-19,3899,Smartwatch,9,287580.72
2024-07-29,489,Smartphone,7,263038.3
2024-10-02,4316,Headphones,8,127565.43
2024-08-29,1135,Smartwatch,11,112339.89
2024-01-23,320,Laptop,9,82093.61
2023-12-25,2876,Smartwatch,3,117981.96
2023-12-02,4023,Laptop,10,279390.34
2024-07-08,4983,Smartwatch,6,29957.02
2024-08-04,3872,Headphones,2,139550.95
2024-08-25,3804,Smartphone,6,294433.9
2023-10-25,1131,Smartwatch,11,198939.97
2024-02-16,2370,Headphones,4,74745.93
2024-06-13,1148,Smartphone,1,157495.94
2024-04-25,2656,Tablet,6,95162.78
2024-01-26,1259,Laptop,6,57807.32
2024-09-06,3100,Laptop,9,59200.56
2024-09-11,1356,Smartphone,8,275512.44
2024-10-07,3017,Smartphone,5,243094.64
2024-01-30,553,Smartphone,7,231089.77
2024-03-16,2660,Laptop,7,186188.7
2024-05-26,3738,Headphones,7,225816.53
2024-07-06,990,Smartphone,4,25034.82
2024-04-26,3944,Smartphone,10,267999.78
2024-05-10,4201,Tablet,2,265374.97
2024-01-22,2879,Laptop,10,150774.31
2024-04-28,4575,Smartphone,1,73039.1
2024-01-13,2081,Laptop,1,240202.2
2024-02-12,2753,Headphones,7,197811.97
2023-12-17,2540,Smartwatch,1,157652.38
2024-02-14,3258,Smartwatch,7,169976.61
2024-10-19,4814,Headphones,4,131896.66
2024-05-19,1078,Smartphone,5,204209.3
2024-03-25,1676,Smartwatch,3,65774.8
2024-02-06,3449,Tablet,3,190959.81
2024-07-03,3096,Smartwatch,4,229081.16
2024-01-27,3814,Tablet,4,173442.31
2024-01-09,1804,Headphones,6,64742.26
2024-09-22,4016,Smartphone,6,297046.25
2024-08-01,3772,Laptop,9,275502.0
2024-04-28,2110,Laptop,7,182124.62
2024-02-10,2432,Smartphone,11,183087.58
2024-01-14,3155,Smartphone,7,105019.27
2024-08-06,2807,Smartwatch,8,55220.27
2024-09-13,1393,Headphones,8,132651.77
2024-10-22,4039,Smartphone,2,225215.39
2024-05-10,2505,Smartphone,3,270733.16
2023-12-20,2299,Headphones,11,133651.33
2024-06-13,142,Tablet,6,180580.66
2024-03-06,1069,Laptop,1,40827.55
2024-10-03,1658,Smartwatch,3,105876.15
2024-02-18,3653,Tablet,3,29965.5
2024-01-09,4357,Tablet,11,167031.02
2024-10-11,4961,Smartphone,3,291533.5
2024-04-08,2541,Smartwatch,5,224272.12
2023-10-26,1251,Smartwatch,1,109107.15
2024-09-08,1230,Tablet,1,104052.45
2024-06-09,886,Smartwatch,10,247390.6
2024-03-07,4417,Headphones,4,193260.66
2024-02-19,4017,Smartphone,3,127614.34
2024-03-08,2896,Laptop,6,242943.36
2023-11-08,4595,Laptop,9,175847.53
2023-10-29,4367,Laptop,8,220081.55
2023-11-25,3754,Smartphone,5,151655.38
2024-02-03,4684,Headphones,3,221543.73
2024-07-19,3312,Headphones,3,187846.48
2024-02-25,2092,Smartwatch,3,270639.78
2024-02-21,2249,Laptop,10,241994.8
2024-01-14,208,Tablet,9,170959.1
2024-09-09,1679,Tablet,4,253802.58
2023-12-30,3559,Laptop,5,130132.2
2023-12-06,2149,Smartwatch,3,297953.94
2024-08-31,4309,Headphones,11,113265.32
2024-07-05,2246,Headphones,5,95076.1
2024-01-17,3162,Smartphone,10,136785.38
2024-02-03,4621,Smartwatch,7,119095.88
2024-05-27,4983,Smartwatch,2,40000.54
2024-10-05,4932,Smartphone,6,74399.97
2024-03-27,888,Tablet,1,242640.6
2024-05-26,866,Smartphone,2,261332.11
2024-08-11,1225,Laptop,1,232983.56
2024-10-18,4302,Laptop,4,294033.56
2024-01-17,1350,Smartwatch,3,240890.08
2024-08-06,2169,Laptop,11,186207.56
2024-06-16,1602,Smartphone,11,209559.36
2024-02-26,4999,Headphones,2,205036.1
2024-09-15,1538,Laptop,7,112214.75
2024-01-03,4004,Laptop,6,76561.55
2024-08-27,880,Smartphone,11,246869.56
2024-02-18,4385,Headphones,11,253103.5
2023-11-06,3466,Tablet,1,141621.27
2024-10-06,3890,Laptop,11,51597.3
2024-08-21,4284,Smartphone,10,46835.97
2024-06-07,716,Laptop,4,44232.29
2023-12-02,3150,Smartphone,11,29863.88
2024-03-28,4163,Smartwatch,11,191091.42
2024-02-17,1717,Smartwatch,2,87574.89
2024-06-21,4690,Smartphone,10,231321.36
2024-09-28,2058,Smartphone,2,289408.47
2024-03-17,4860,Headphones,3,106812.76
2024-05-28,3013,Smartphone,4,207317.06
2023-12-28,4232,Smartphone,1,104562.44
2024-06-14,3001,Smartwatch,9,63034.31
2024-05-20,4007,Laptop,11,21335.14
2024-05-14,3644,Smartphone,10,163421.55
2024-01-19,2672,Headphones,8,187206.27
2024-09-19,1240,Smartphone,11,283731.28
2024-05-06,4334,Laptop,7,254649.83
2024-09-21,4085,Laptop,1,123987.05
2024-02-06,3312,Tablet,9,99493.15
2024-07-04,2481,Headphones,10,244158.94
2024-05-01,3348,Headphones,5,268120.8
2024-10-21,211,Tablet,10,75038.06
2024-05-23,2109,Headphones,3,114378.49
2024-03-13,1016,Tablet,11,271740.53
2024-08-20,474,Tablet,8,265189.56
2024-05-22,3370,Headphones,9,296653.5
2024-08-13,3869,Smartphone,2,291697.25
2024-10-16,2512,Headphones,2,58188.71
2024-10-02,1087,Headphones,9,55245.43
2024-01-07,2600,Tablet,7,41445.33
2024-03-21,4001,Laptop,9,225900.52
2023-12-12,2962,Smartwatch,2,248492.34
2024-03-03,169,Headphones,5,191471.44
2024-02-26,4914,Smartphone,1,264455.47
2024-02-18,3709,Laptop,11,163708.19
2024-05-21,3857,Smartphone,2,29244.3
2023-12-24,3503,Smartphone,8,284563.7
2024-06-17,4582,Smartwatch,8,279330.1
2024-01-25,2854,Laptop,8,146120.25
2024-03-26,1622,Headphones,8,161038.3
2024-04-11,1803,Smartphone,2,264602.62
2024-08-23,834,Smartwatch,7,139180.33
2024-01-19,4859,Laptop,6,249298.42
2024-06-27,2788,Laptop,11,102186.73
2024-07-15,1536,Tablet,11,20546.83
2024-01-09,171,Tablet,9,289748.56
2023-11-19,3835,Smartphone,1,286951.16
2024-04-22,2936,Smartphone,7,272723.22
2024-08-24,3589,Tablet,1,37262.77
2024-03-11,1527,Headphones,9,85879.49
2023-11-17,3421,Laptop,2,79333.35
2024-02-17,3558,Smartphone,5,197473.95
2023-12-14,2344,Headphones,5,109411.76
2024-01-01,2041,Smartwatch,5,68390.12
2024-05-26,1852,Laptop,3,170121.98
2024-10-09,4984,Tablet,3,233966.45
2024-06-05,2085,Smartwatch,5,223803.2
2024-04-25,1644,Smartwatch,6,59908.9
2024-06-17,4232,Tablet,11,133421.23
2023-12-16,659,Smartwatch,3,60192.41
2023-11-27,4731,Smartphone,4,74347.95
2024-01-18,2613,Tablet,10,280773.62
2024-05-25,4083,Headphones,9,192902.73
2024-02-18,486,Laptop,8,63820.8
2024-07-16,4818,Laptop,3,67613.69
2024-09-15,2834,Headphones,1,109940.34
2024-06-23,3585,Tablet,3,225714.83
2024-08-14,531,Smartphone,5,38659.38
2023-12-08,3785,Smartphone,3,282732.06
2023-12-14,4617,Smartwatch,6,44534.29
2024-07-12,3090,Smartphone,7,184661.1
2024-03-13,1468,Tablet,11,137622.52
2024-08-25,891,Laptop,3,172802.56
2024-06-08,4949,Tablet,10,174112.89
2024-04-13,1987,Tablet,5,81232.45
2024-10-20,124,Headphones,5,260345.42
2024-02-01,1266,Tablet,6,250680.69
2024-07-03,3737,Tablet,9,38612.15
2024-10-05,36,Smartphone,1,253185.0
2024-03-30,4779,Headphones,4,234091.4
2024-01-22,2383,Headphones,9,225510.48
2024-01-29,512,Smartwatch,3,225700.31
2023-11-19,1584,Tablet,5,164605.52
2024-09-12,1203,Smartphone,9,101308.75
2024-01-29,2195,Smartwatch,1,231788.23
2024-05-07,1267,Smartphone,4,35316.94
2024-05-05,1266,Smartphone,11,184752.3
2024-03-12,1229,Tablet,8,149014.6
2023-12-01,3775,Smartphone,9,32739.47
2024-04-10,596,Headphones,2,140231.03
2024-01-08,120,Tablet,6,128770.92
2024-04-16,4056,Smartwatch,10,145763.97
2024-05-09,2349,Tablet,3,281036.34
2024-06-13,1652,Laptop,1,264820.6
2024-09-26,1694,Laptop,5,245165.44
2023-11-10,3544,Laptop,4,179990.08
2024-05-09,2514,Smartphone,3,20549.52
2024-08-13,3181,Headphones,3,71434.09
2023-12-18,1014,Laptop,2,209074.05
2024-05-11,4010,Laptop,4,208655.36
2024-06-19,1809,Smartphone,8,55599.48
2024-06-01,441,Headphones,2,47320.71
2024-09-03,2534,Laptop,8,205170.38
2024-01-10,4781,Laptop,1,12129.64
2024-04-18,3441,Smartwatch,2,133390.77
2023-12-21,586,Laptop,7,99195.14
2024-09-15,649,Headphones,7,260003.14
2024-06-08,1733,Smartwatch,8,295894.94
2024-05-21,2673,Smartwatch,8,51063.99
2023-10-31,156,Laptop,1,85081.61
2023-11-09,50,Smartphone,7,73929.26
2024-04-21,1779,Tablet,6,95481.15
2024-06-07,2673,Headphones,11,62822.78
2024-09-16,4213,Laptop,3,286715.7
2024-04-30,1288,Smartphone,1,241749.67
2024-06-19,4319,Smartwatch,9,107126.7
2024-09-10,2012,Smartwatch,11,72904.82
2024-08-24,2537,Smartwatch,1,52681.19
2023-12-15,1266,Smartphone,5,185691.55
2023-12-14,1631,Tablet,6,47672.37
2024-08-14,1880,Headphones,6,30526.33
2024-03-11,3861,Headphones,3,273060.0
2024-07-03,4673,Headphones,10,164868.7
2024-01-23,4978,Tablet,10,104820.68
2023-12-13,4075,Smartphone,3,56671.22
2024-08-16,863,Smartphone,5,69425.29
2024-10-02,4048,Laptop,6,42560.65
2024-04-01,3962,Laptop,11,193810.6
2024-05-04,2484,Laptop,9,235271.12
2024-10-06,1652,Headphones,7,269494.84
2024-09-14,727,Laptop,3,54085.89
2023-11-15,3403,Laptop,5,176233.58
2024-09-17,370,Smartphone,9,133843.95
2023-12-14,3665,Tablet,3,194229.36
2024-10-17,4432,Smartphone,6,86346.89
2024-04-01,951,Smartphone,7,142816.31
2024-06-22,1179,Headphones,2,67981.51
2023-10-27,3857,Tablet,2,247921.81
2024-03-30,1095,Headphones,11,78827.11
2024-02-05,6,Laptop,6,154701.42
2024-07-03,3678,Tablet,11,186333.73
2024-06-14,2482,Laptop,3,215414.6
2024-03-23,3705,Smartphone,3,71640.04
2024-04-20,1108,Tablet,2,123425.65
2024-02-19,2813,Headphones,3,244853.4
2024-10-09,4412,Laptop,9,227104.14
2024-03-12,2211,Tablet,10,190911.23
2024-06-22,2656,Tablet,3,202755.53
2024-06-04,3548,Smartphone,1,272407.5
2023-11-27,1110,Laptop,9,28259.68
2023-11-10,1634,Laptop,1,256513.56
2024-02-26,4768,Smartwatch,7,89732.89
2024-05-21,103,Tablet,8,152031.03
2024-08-03,222,Smartwatch,1,21455.01
2024-01-02,2358,Tablet,8,240569.66
2024-02-18,508,Headphones,7,167142.5
2024-09-10,2332,Smartphone,7,290231.25
2024-07-26,1411,Laptop,3,238534.44
2024-09-09,4798,Smartphone,8,212594.16
2024-05-10,57,Headphones,1,47276.58
2024-06-09,826,Laptop,9,66804.21
2024-05-29,973,Smartphone,9,27426.82
2024-09-03,2885,Tablet,2,79139.01
2024-05-26,583,Smartwatch,4,217913.95
2024-03-17,5000,Headphones,9,216972.4
2023-12-22,528,Tablet,4,281152.62
2024-05-17,4315,Laptop,8,64535.16
2024-07-24,1728,Smartwatch,7,121281.59
2024-05-20,2168,Tablet,1,135949.11
2024-02-22,400,Smartphone,6,54524.55
2024-08-07,3639,Smartphone,1,167141.44
2024-07-01,4177,Tablet,9,226390.12
2024-03-14,3499,Smartwatch,1,78622.48
2024-05-22,502,Smartphone,6,95898.2
2024-09-28,3251,Headphones,10,16332.18
2024-03-22,1117,Tablet,9,116640.99
2024-02-13,264,Laptop,9,145167.47
2024-04-03,2720,Smartphone,1,24341.18
2024-04-06,2754,Smartwatch,1,111283.53
2024-07-26,4679,Tablet,1,143887.62
2023-10-26,3647,Laptop,4,272458.16
2024-03-29,4038,Laptop,4,52047.19
2024-03-04,3430,Headphones,6,90706.19
2023-11-07,2944,Smartphone,4,149024.02
2024-01-19,269,Headphones,3,123345.98
2024-09-09,691,Headphones,3,31480.06
2024-07-15,1939,Tablet,2,132603.7
2024-06-13,1915,Laptop,9,174119.34
2024-10-22,1903,Tablet,1,112671.45
2024-09-14,1082,Headphones,4,209555.83
2024-02-03,4566,Smartphone,1,286642.12
2024-09-28,3100,Smartphone,9,248515.56
2023-11-04,4534,Headphones,11,82540.94
2024-03-24,954,Headphones,9,183638.86
2024-04-25,1691,Laptop,11,188381.16
2024-07-26,4686,Headphones,11,127223.72
2024-04-22,2986,Smartphone,5,231423.55
2023-12-06,4445,Smartwatch,10,236954.36
2024-09-20,819,Smartphone,1,138386.58
2024-08-20,3098,Headphones,4,236219.45
2024-09-13,3680,Headphones,9,295108.44
2024-06-21,2761,Headphones,2,255662.28
2024-06-07,2411,Tablet,3,126990.98
